"Ad report (Mar 14, 2014-Oct 19, 2014)",,,,,,,,,,,,,,,,,,,,,,,
Ad state,Ad,Description line 1,Description line 2,Display URL,Destination URL,Campaign,Ad group,Status,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Ad ID,SU,FTE ,FTC,Imp-SU,Clicks-SU,Click-FTC,FTE Conversion%,FTC Conversion%
enabled,Send & Track Newsletters,"Design, Send & Track your Mass",HTML Email & Newsletters. Use Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Newsletter - Misspelling,approved,0,0,0.00%,0,0,0,39148494337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free & Easy Bulk Emailer,Send Emails w/ Ease. Drag & Drop,Templates Look Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Emailer - Bulk - Free,approved,4,32,12.50%,22.76,91.03,2,39294338017,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Software,"Design, Send and Track Bulk Emails.",Easy to Use. Try it Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email - Bulk - Nonbrand - Exact,approved,32,601,5.32%,3.79,121.41,2.2,39148750537,7,#N/A,#N/A,1.16%,21.88%,#N/A,#N/A,#N/A
enabled,Free HTML Email Templates,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Template - HTML - Business,approved,0,1,0.00%,0,0,1,39148849777,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,Newsletters Made Easy. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,1,0.00%,0,0,1,39301776697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,Unbelievably Simple Email Marketing,Send Email to your List in Minutes!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Software - Bulk,approved,0,29,0.00%,0,0,4.3,39148030657,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Company,Email Marketing Gets Results. Drag,& Drop Email Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Company - Best,approved,2,54,3.70%,22.14,44.27,5.3,39147920497,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Create Impressive Email Newsletters,in Minutes. Free Template Designs!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Newsletter Template - Nonbrand - Phrase,approved,10,115,8.70%,0.93,9.3,1.8,39301491697,2,#N/A,#N/A,1.74%,20.00%,#N/A,#N/A,#N/A
enabled,Email Marketing Campaign,"Build, Send & Track Email Marketing",Campaigns & Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Campaign - Free,approved,1,33,3.03%,16.98,16.98,2.3,39147944737,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Newsletter Template - Nonbrand - Broad Mod,approved,30,367,8.17%,4.18,125.31,1.5,39301347697,4,#N/A,#N/A,1.09%,13.33%,#N/A,#N/A,#N/A
enabled,Sign Up Form Designer,Quickest & Easiest Way to Design,Online Sign Up Forms. Try Free!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - US,Sign Up Form - Design,approved,0,17,0.00%,0,0,2.4,40497321817,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Sign Up Form Creator,Quickest & Easiest Way to Create,Online Sign Up Forms. Try Free!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - US,Online Sign Up Form Generator - Free,approved,0,0,0.00%,0,0,0,40497318457,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,Easily Create Bulk HTML Newsletters,w/ our Free Professional Templates.,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301777057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Try Email Marketing Free,"Create, Send & Track Mass Email",Campaigns & Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing,approved,1,423,0.24%,14,14,4.1,39149176897,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Sign Up Form Designer,Easiest Way to Design Sign Up Forms,for Your Website or Newsletter!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - ROW,Website Sign Up Form - Design,approved,0,0,0.00%,0,0,0,40497395257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Manage eNewsletters Free,Grow Your Biz w/ Email Management,& Helpful Reporting & Statistics!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,eNewsletter Management - Free,approved,0,0,0.00%,0,0,0,39301580137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Email Marketing,"Design, Send and Track Bulk Emails.",Easy to Use. Try it Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - Cheap,approved,0,21,0.00%,0,0,2,39147795697,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Start Email Newsletter $0,Create Impressive Email Newsletters,in Minutes. Free Template Designs!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Newsletters - Nonbrand - Exact,approved,8,1491,0.54%,11.72,93.75,5.2,39147779017,2,#N/A,#N/A,,25.00%,#N/A,#N/A,#N/A
enabled,Create & Send HTML Email,Email Marketing Gets Results. Drag,& Drop Email Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email - HTML - Nonbrand - Exact,approved,0,79,0.00%,0,0,1.7,39148444417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Mass Email Marketing,Reach New Customers w/ Mass Email &,Social. It's Free and Easy to Use!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Mass,approved,2,25,8.00%,3.72,7.43,3.3,39148786897,1,#N/A,#N/A,4.00%,50.00%,#N/A,#N/A,#N/A
enabled,Email Marketing Software,"Email Templates, Easy Drag & Drop",Email Creator. Simple and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing Software - Free,approved,0,45,0.00%,0,0,2,39149209297,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,"Design, Send & Track your Bulk",Newsletters. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301776937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,Create and Send Bulk Newsletters,& Email Campaigns. Use Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301776817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Online Sign Up Forms,Easily Capture Online Leads w/ Free,Customizable Sign Up Forms. Try Us!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - CA,Sign Up Form,approved,120,2155,5.57%,1.31,157.19,1.6,40497413377,8,#N/A,#N/A,,6.67%,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301777177,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send & Track Newsletters,"Design, Send & Track your Email",Newsletters. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Newsletter - Free - Nonbrand - Exact,approved,4,144,2.78%,2.3,9.19,2.1,39148862257,1,#N/A,#N/A,0.69%,25.00%,#N/A,#N/A,#N/A
enabled,Free Bulk Email Marketing,Quickly Create Bulk Emails.,Drag & Drop. No Expertise Needed!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing - Bulk - Free,approved,0,11,0.00%,0,0,1.6,39148025377,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Bulk Newsletter Company,Trusted by 600k+ for Engaging Bulk,Newsletters Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301777297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Mass Newsletter Company,Trusted by 600k+ for Engaging Mass,Newsletters Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781977,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Campaign,"Build, Send & Track Email Marketing",Campaigns. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Campaign,approved,13,729,1.78%,11.51,149.67,6.1,39148138177,7,#N/A,#N/A,,53.85%,#N/A,#N/A,#N/A
enabled,Email Brochure Software,Quickly Create Email Brochures.,Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Brochure,approved,6,100,6.00%,4.37,26.21,1.5,39148949497,2,#N/A,#N/A,,33.33%,#N/A,#N/A,#N/A
enabled,Email Tracking Software,Powerful Email Marketing Software,w/ Helpful Reporting & Statistics!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Tracking Software,approved,2,29,6.90%,4.9,9.79,1.2,39148391257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send Newsletters Free,Easily Create Stunning Newsletters.,Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Newsletter Marketing - Free,approved,2,12,16.67%,5.45,10.9,2.9,39301635817,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Mass Newsletter Company,Easily Create Mass HTML Newsletters,w/ our Free Professional Templates.,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781737,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Sign Up Form Builder,Easily Build Website Sign Up Forms,"for Your Site, Newsletter or Blog!",VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - AU,Website Sign Up Form Builder - Free,approved,0,0,0.00%,0,0,0,40497366217,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Create & Send Email Free,Quickly Create Professional Emails.,Drag & Drop. No Expertise Needed!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - Free,approved,107,2120,5.05%,6.91,739.6,1.8,39147860017,44,3,#N/A,,41.12%,#N/A,6.82%,#N/A
enabled,Mass Newsletter Company,"Design, Send & Track your Mass",Newsletters. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781617,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send Mass Email Blasts $0,Send Mass Email Blasts to your List,all at once. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Blast - Mass,approved,0,6,0.00%,0,0,1.7,39148578457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Marketing,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Bulk,approved,2,74,2.70%,14.02,28.05,1.9,39148733257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Targeted Email Blasts,Grow Your Biz w/ Targeted Email,& Helpful Reporting. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Blast - Targeted - Free,approved,0,1,0.00%,0,0,1,39148044097,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free HTML Email Software,Simple HTML Email Campaign Software,w/ Social Media Sharing Capability!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Software - HTML,approved,0,2,0.00%,0,0,1,39301413937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Marketing,Email Marketing Gets Results. See,How it Increases ROI - Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing - Bulk - Best,approved,0,15,0.00%,0,0,1.7,39147786217,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send Newsletters Free,Trusted by 600k+ for Newsletter,eMarketing Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Newsletter eMarketing,approved,0,4,0.00%,0,0,1.3,39301509697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,"Free Email Templates, Easy Drag &",Drop Email Creator. No HTML Coding!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Newsletter Template - Business,approved,1,21,4.76%,1.98,1.98,2,39301579297,1,#N/A,#N/A,4.76%,100.00%,#N/A,#N/A,#N/A
enabled,Bulk eNewsletter Company,"Design, Send & Track Bulk Email",eNewsletters. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,eNewsletter Company - Bulk,approved,0,0,0.00%,0,0,0,39301427377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Create & Send HTML Email,Email Marketing Gets Results. Drag,& Drop Email Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - HTML - Nonbrand - Broad Mod,approved,229,22629,1.01%,7.36,1685.04,2.4,39147812257,15,#N/A,#N/A,,6.55%,#N/A,#N/A,#N/A
enabled,Free Bulk Email Software,Create & Send Bulk Email Campaigns.,Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Software - Bulk,approved,0,31,0.00%,0,0,5.5,39301696297,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Mass Newsletter Company,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781857,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Email Templates,"Email Templates, Easy Drag & Drop",Email Creator. Simple and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Template - Nonbrand - Exact,approved,37,611,6.06%,2.3,85.01,2.3,39148430737,6,#N/A,#N/A,0.98%,16.22%,#N/A,#N/A,#N/A
enabled,Bulk Email Blast Software,Trusted by 600k+ for Bulk Email,Blasts Since 2001. Simple & Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Blast Software - Bulk,approved,0,12,0.00%,0,0,2,39147869377,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Build Email Newsletter. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Newsletter Software,approved,8,456,1.75%,11.26,90.06,3.2,39149284657,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send Mass Newsletters,"Create, Send & Track Newsletters.",Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Newsletter - Mass,approved,0,1,0.00%,0,0,1,39301640497,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Mass Newsletter Company,Create and Send Mass Newsletters,& Email Campaigns. Use Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send Mass Newsletters,"Create, Send & Track Newsletters.",Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Newsletter - Mass - Free,approved,0,0,0.00%,0,0,0,39301598017,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Drip Email Marketing,Reach New Customers w/ Drip Email &,Social. It's Free and Easy to Use!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Drip,approved,0,5,0.00%,0,0,1.6,39148594537,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Mass Newsletter Company,Newsletters Made Easy. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Company - Mass,approved,0,0,0.00%,0,0,0,39301781377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Manage eNewsletters Free,Grow Your Biz w/ Email Management,& Helpful Reporting & Statistics!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Management,approved,0,53,0.00%,0,0,2.1,39301845457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Blasts $0,Trusted by 600k for Email Marketing,Blasts Since 2001. Sign Up Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing Blast,approved,0,16,0.00%,0,0,1.6,39149265217,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Mass Email Blast Company,Send Mass Email Blasts to your List,all at once. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Blast Company - Mass,approved,0,2,0.00%,0,0,2,39147858097,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Tracking Software,"Track Open-Rates, Clickthroughs,","Unsubscribes, & More. It's Free!",www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Tracking Software,approved,21,282,7.45%,4.2,88.27,1.5,39148391137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Manage eNewsletters Free,"Design, Send & Manage eNewsletters.","Get Open-Rate, Unsubscribes & More!",www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Management,approved,0,34,0.00%,0,0,1.7,39301845337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Effective Email Marketing,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Marketing - Effective,approved,2,15,13.33%,5.14,10.29,1,39148540417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,{KeyWord:Mass Email Management},"Design, Send & Manage Mass Email",Campaigns. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Management Software - Mass,approved,0,0,0.00%,0,0,0,39147967537,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free eNewsletter Software,"Create, Send & Track eNewsletters.",Drag & Drop Creator. Use Us Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,eNewsletter Software,approved,8,177,4.52%,16.9,135.22,2.4,39294326377,1,#N/A,#N/A,,12.50%,#N/A,#N/A,#N/A
enabled,Sign Up Form Templates,Create Stunning Forms in Minutes w/,Professionally Designed Templates!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - ROW,Website Sign Up Form Template,approved,0,0,0.00%,0,0,0,40497400297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Company,Reach New Customers with Email &,Social. It's Free and Easy to Use!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Company - Best,approved,0,67,0.00%,0,0,4.9,39147920977,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Email Blast Software,Easy to Use Email Blast Software,w/ Social Media Sharing Capability!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Blast Software - Free,approved,7,153,4.58%,26.79,187.54,5.1,39147926617,1,#N/A,#N/A,,14.29%,#N/A,#N/A,#N/A
enabled,{KeyWord:Email Advertising},Quickly Create Business Emails.,Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Advertising - Business,approved,11,115,9.57%,12.52,137.67,2.1,39147908977,6,#N/A,#N/A,,54.55%,#N/A,#N/A,#N/A
enabled,Send & Track Newsletters,"Design, Send & Track your Mass",HTML Email & Newsletters. Use Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Newsletter - Free - Nonbrand - Exact,approved,3,136,2.21%,2.38,7.14,2.1,39148862377,1,#N/A,#N/A,0.74%,33.33%,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Create Impressive Email Newsletters,in Minutes. Free Template Designs!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Newsletter Template - Free,approved,90,1412,6.37%,4.68,421.39,2.7,39294440257,24,#N/A,#N/A,,26.67%,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Trusted by 600k+ for Newsletter,Templates Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Newsletter Template - Nonbrand - Phrase,approved,39,451,8.65%,2.18,85.19,2.7,39301364137,5,#N/A,#N/A,1.11%,12.82%,#N/A,#N/A,#N/A
enabled,Manage eNewsletters Free,"Create, Send & Track eNewsletters.",Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Newsletter Management,approved,1,378,0.26%,3.29,3.29,2.9,39301845097,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Trusted by 600k+ for Stunning Email,Templates Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,top keyword: newsletter template - exact,approved,757,16063,4.71%,3.03,2290.94,3,39257686897,155,3,#N/A,,20.48%,#N/A,1.94%,#N/A
